"","ADM4_EN","ADM2_EN","ADM3_EN","X","ID","WEEK","CASE","DATE","geo"
"6183","Tirtomartani","Sleman","Kalasan",2337,45,41,0,"2014-10-13","Sleman-Kalasan-Tirtomartani"
"6184","Tirtomartani","Sleman","Kalasan",2324,45,46,0,"2014-11-17","Sleman-Kalasan-Tirtomartani"
"6185","Tirtomartani","Sleman","Kalasan",2309,45,11,1,"2014-03-17","Sleman-Kalasan-Tirtomartani"
"6186","Tirtomartani","Sleman","Kalasan",2335,45,20,2,"2014-05-19","Sleman-Kalasan-Tirtomartani"
"6187","Tirtomartani","Sleman","Kalasan",2312,45,44,0,"2014-11-03","Sleman-Kalasan-Tirtomartani"
"6188","Tirtomartani","Sleman","Kalasan",2334,45,43,0,"2014-10-27","Sleman-Kalasan-Tirtomartani"
"6189","Tlogoadi","Sleman","Mlati",2722,53,19,0,"2014-05-12","Sleman-Mlati-Tlogoadi"
"6190","Tlogoadi","Sleman","Mlati",2747,53,3,0,"2014-01-20","Sleman-Mlati-Tlogoadi"
"6191","Tlogoadi","Sleman","Mlati",2725,53,20,0,"2014-05-19","Sleman-Mlati-Tlogoadi"
"6192","Tlogoadi","Sleman","Mlati",2748,53,28,0,"2014-07-14","Sleman-Mlati-Tlogoadi"
"6193","Tlogoadi","Sleman","Mlati",2723,53,27,0,"2014-07-07","Sleman-Mlati-Tlogoadi"
"6194","Tlogoadi","Sleman","Mlati",2724,53,41,0,"2014-10-13","Sleman-Mlati-Tlogoadi"
"6195","Tlogoadi","Sleman","Mlati",2750,53,21,0,"2014-05-26","Sleman-Mlati-Tlogoadi"
"6196","Tlogoadi","Sleman","Mlati",2719,53,16,0,"2014-04-21","Sleman-Mlati-Tlogoadi"
"6197","Tlogoadi","Sleman","Mlati",2720,53,8,0,"2014-02-24","Sleman-Mlati-Tlogoadi"
"6198","Tlogoadi","Sleman","Mlati",2749,53,48,0,"2014-12-01","Sleman-Mlati-Tlogoadi"
"6199","Tlogoadi","Sleman","Mlati",2754,53,24,0,"2014-06-16","Sleman-Mlati-Tlogoadi"
"6200","Tlogoadi","Sleman","Mlati",2751,53,46,0,"2014-11-17","Sleman-Mlati-Tlogoadi"
"6201","Tlogoadi","Sleman","Mlati",2752,53,47,0,"2014-11-24","Sleman-Mlati-Tlogoadi"
"6202","Tlogoadi","Sleman","Mlati",2753,53,9,0,"2014-03-03","Sleman-Mlati-Tlogoadi"
"6203","Tlogoadi","Sleman","Mlati",2745,53,26,0,"2014-06-30","Sleman-Mlati-Tlogoadi"
"6204","Tlogoadi","Sleman","Mlati",2746,53,42,0,"2014-10-20","Sleman-Mlati-Tlogoadi"
"6205","Tlogoadi","Sleman","Mlati",2732,53,50,0,"2014-12-15","Sleman-Mlati-Tlogoadi"
"6206","Tlogoadi","Sleman","Mlati",2756,53,2,0,"2014-01-13","Sleman-Mlati-Tlogoadi"
"6207","Tlogoadi","Sleman","Mlati",2721,53,11,0,"2014-03-17","Sleman-Mlati-Tlogoadi"
"6208","Tlogoadi","Sleman","Mlati",2708,53,22,0,"2014-06-02","Sleman-Mlati-Tlogoadi"
"6209","Tlogoadi","Sleman","Mlati",2709,53,35,0,"2014-09-01","Sleman-Mlati-Tlogoadi"
"6210","Tlogoadi","Sleman","Mlati",2733,53,18,0,"2014-05-05","Sleman-Mlati-Tlogoadi"
"6211","Tlogoadi","Sleman","Mlati",2711,53,4,0,"2014-01-27","Sleman-Mlati-Tlogoadi"
"6212","Tlogoadi","Sleman","Mlati",2726,53,12,0,"2014-03-24","Sleman-Mlati-Tlogoadi"
"6213","Tlogoadi","Sleman","Mlati",2727,53,25,0,"2014-06-23","Sleman-Mlati-Tlogoadi"
"6214","Tlogoadi","Sleman","Mlati",2710,53,44,0,"2014-11-03","Sleman-Mlati-Tlogoadi"
"6215","Tlogoadi","Sleman","Mlati",2743,53,45,0,"2014-11-10","Sleman-Mlati-Tlogoadi"
"6216","Tlogoadi","Sleman","Mlati",2744,53,29,0,"2014-07-21","Sleman-Mlati-Tlogoadi"
"6217","Tlogoadi","Sleman","Mlati",2705,53,14,0,"2014-04-07","Sleman-Mlati-Tlogoadi"
"6218","Tlogoadi","Sleman","Mlati",2718,53,7,0,"2014-02-17","Sleman-Mlati-Tlogoadi"
"6219","Tlogoadi","Sleman","Mlati",2706,53,39,0,"2014-09-29","Sleman-Mlati-Tlogoadi"
"6220","Tlogoadi","Sleman","Mlati",2707,53,30,0,"2014-07-28","Sleman-Mlati-Tlogoadi"
"6221","Tlogoadi","Sleman","Mlati",2734,53,51,0,"2014-12-22","Sleman-Mlati-Tlogoadi"
"6222","Tlogoadi","Sleman","Mlati",2735,53,32,0,"2014-08-11","Sleman-Mlati-Tlogoadi"
"6223","Tlogoadi","Sleman","Mlati",2736,53,43,0,"2014-10-27","Sleman-Mlati-Tlogoadi"
"6224","Tlogoadi","Sleman","Mlati",2737,53,38,0,"2014-09-22","Sleman-Mlati-Tlogoadi"
"6225","Tlogoadi","Sleman","Mlati",2712,53,1,0,"2014-01-06","Sleman-Mlati-Tlogoadi"
"6226","Tlogoadi","Sleman","Mlati",2713,53,15,0,"2014-04-14","Sleman-Mlati-Tlogoadi"
"6227","Tlogoadi","Sleman","Mlati",2755,53,34,0,"2014-08-25","Sleman-Mlati-Tlogoadi"
"6228","Tlogoadi","Sleman","Mlati",2715,53,23,0,"2014-06-09","Sleman-Mlati-Tlogoadi"
"6229","Tlogoadi","Sleman","Mlati",2716,53,40,0,"2014-10-06","Sleman-Mlati-Tlogoadi"
"6230","Tlogoadi","Sleman","Mlati",2717,53,5,1,"2014-02-03","Sleman-Mlati-Tlogoadi"
"6231","Tlogoadi","Sleman","Mlati",2731,53,13,0,"2014-03-31","Sleman-Mlati-Tlogoadi"
"6232","Tlogoadi","Sleman","Mlati",2740,53,52,0,"2014-12-29","Sleman-Mlati-Tlogoadi"
"6233","Tlogoadi","Sleman","Mlati",2728,53,49,0,"2014-12-08","Sleman-Mlati-Tlogoadi"
"6234","Tlogoadi","Sleman","Mlati",2738,53,36,0,"2014-09-08","Sleman-Mlati-Tlogoadi"
"6235","Tlogoadi","Sleman","Mlati",2739,53,17,0,"2014-04-28","Sleman-Mlati-Tlogoadi"
"6236","Tlogoadi","Sleman","Mlati",2729,53,37,0,"2014-09-15","Sleman-Mlati-Tlogoadi"
"6237","Tlogoadi","Sleman","Mlati",2730,53,10,0,"2014-03-10","Sleman-Mlati-Tlogoadi"
"6238","Tlogoadi","Sleman","Mlati",2741,53,33,0,"2014-08-18","Sleman-Mlati-Tlogoadi"
"6239","Tlogoadi","Sleman","Mlati",2742,53,31,0,"2014-08-04","Sleman-Mlati-Tlogoadi"
"6240","Tlogoadi","Sleman","Mlati",2714,53,6,0,"2014-02-10","Sleman-Mlati-Tlogoadi"
"6241","Tridadi","Sleman","Sleman",738,15,21,0,"2014-05-26","Sleman-Sleman-Tridadi"
"6242","Tridadi","Sleman","Sleman",780,15,1,0,"2014-01-06","Sleman-Sleman-Tridadi"
"6243","Tridadi","Sleman","Sleman",737,15,3,1,"2014-01-20","Sleman-Sleman-Tridadi"
"6244","Tridadi","Sleman","Sleman",779,15,34,0,"2014-08-25","Sleman-Sleman-Tridadi"
"6245","Tridadi","Sleman","Sleman",742,15,19,0,"2014-05-12","Sleman-Sleman-Tridadi"
"6246","Tridadi","Sleman","Sleman",739,15,8,1,"2014-02-24","Sleman-Sleman-Tridadi"
"6247","Tridadi","Sleman","Sleman",740,15,12,0,"2014-03-24","Sleman-Sleman-Tridadi"
"6248","Tridadi","Sleman","Sleman",741,15,43,0,"2014-10-27","Sleman-Sleman-Tridadi"
"6249","Tridadi","Sleman","Sleman",760,15,37,0,"2014-09-15","Sleman-Sleman-Tridadi"
"6250","Tridadi","Sleman","Sleman",763,15,11,0,"2014-03-17","Sleman-Sleman-Tridadi"
"6251","Tridadi","Sleman","Sleman",735,15,39,0,"2014-09-29","Sleman-Sleman-Tridadi"
"6252","Tridadi","Sleman","Sleman",736,15,46,0,"2014-11-17","Sleman-Sleman-Tridadi"
"6253","Tridadi","Sleman","Sleman",762,15,50,0,"2014-12-15","Sleman-Sleman-Tridadi"
"6254","Tridadi","Sleman","Sleman",767,15,18,0,"2014-05-05","Sleman-Sleman-Tridadi"
"6255","Tridadi","Sleman","Sleman",764,15,5,1,"2014-02-03","Sleman-Sleman-Tridadi"
"6256","Tridadi","Sleman","Sleman",765,15,13,0,"2014-03-31","Sleman-Sleman-Tridadi"
"6257","Tridadi","Sleman","Sleman",766,15,27,0,"2014-07-07","Sleman-Sleman-Tridadi"
"6258","Tridadi","Sleman","Sleman",758,15,33,0,"2014-08-18","Sleman-Sleman-Tridadi"
"6259","Tridadi","Sleman","Sleman",759,15,24,0,"2014-06-16","Sleman-Sleman-Tridadi"
"6260","Tridadi","Sleman","Sleman",734,15,23,0,"2014-06-09","Sleman-Sleman-Tridadi"
"6261","Tridadi","Sleman","Sleman",761,15,29,1,"2014-07-21","Sleman-Sleman-Tridadi"
"6262","Tridadi","Sleman","Sleman",775,15,51,0,"2014-12-22","Sleman-Sleman-Tridadi"
"6263","Tridadi","Sleman","Sleman",776,15,42,0,"2014-10-20","Sleman-Sleman-Tridadi"
"6264","Tridadi","Sleman","Sleman",777,15,32,0,"2014-08-11","Sleman-Sleman-Tridadi"
"6265","Tridadi","Sleman","Sleman",778,15,36,0,"2014-09-08","Sleman-Sleman-Tridadi"
"6266","Tridadi","Sleman","Sleman",752,15,35,0,"2014-09-01","Sleman-Sleman-Tridadi"
"6267","Tridadi","Sleman","Sleman",753,15,16,0,"2014-04-21","Sleman-Sleman-Tridadi"
"6268","Tridadi","Sleman","Sleman",754,15,22,0,"2014-06-02","Sleman-Sleman-Tridadi"
"6269","Tridadi","Sleman","Sleman",730,15,15,0,"2014-04-14","Sleman-Sleman-Tridadi"
"6270","Tridadi","Sleman","Sleman",731,15,38,0,"2014-09-22","Sleman-Sleman-Tridadi"
"6271","Tridadi","Sleman","Sleman",732,15,6,1,"2014-02-10","Sleman-Sleman-Tridadi"
"6272","Tridadi","Sleman","Sleman",733,15,14,0,"2014-04-07","Sleman-Sleman-Tridadi"
"6273","Tridadi","Sleman","Sleman",772,15,2,0,"2014-01-13","Sleman-Sleman-Tridadi"
"6274","Tridadi","Sleman","Sleman",774,15,26,0,"2014-06-30","Sleman-Sleman-Tridadi"
"6275","Tridadi","Sleman","Sleman",748,15,31,0,"2014-08-04","Sleman-Sleman-Tridadi"
"6276","Tridadi","Sleman","Sleman",749,15,49,0,"2014-12-08","Sleman-Sleman-Tridadi"
"6277","Tridadi","Sleman","Sleman",750,15,48,0,"2014-12-01","Sleman-Sleman-Tridadi"
"6278","Tridadi","Sleman","Sleman",751,15,40,1,"2014-10-06","Sleman-Sleman-Tridadi"
"6279","Tridadi","Sleman","Sleman",756,15,20,1,"2014-05-19","Sleman-Sleman-Tridadi"
"6280","Tridadi","Sleman","Sleman",757,15,28,1,"2014-07-14","Sleman-Sleman-Tridadi"
"6281","Tridadi","Sleman","Sleman",771,15,17,0,"2014-04-28","Sleman-Sleman-Tridadi"
"6282","Tridadi","Sleman","Sleman",755,15,47,0,"2014-11-24","Sleman-Sleman-Tridadi"
"6283","Tridadi","Sleman","Sleman",773,15,9,1,"2014-03-03","Sleman-Sleman-Tridadi"
"6284","Tridadi","Sleman","Sleman",747,15,10,0,"2014-03-10","Sleman-Sleman-Tridadi"
"6285","Tridadi","Sleman","Sleman",729,15,7,1,"2014-02-17","Sleman-Sleman-Tridadi"
"6286","Tridadi","Sleman","Sleman",745,15,44,0,"2014-11-03","Sleman-Sleman-Tridadi"
"6287","Tridadi","Sleman","Sleman",768,15,52,0,"2014-12-29","Sleman-Sleman-Tridadi"
"6288","Tridadi","Sleman","Sleman",769,15,25,0,"2014-06-23","Sleman-Sleman-Tridadi"
"6289","Tridadi","Sleman","Sleman",744,15,30,0,"2014-07-28","Sleman-Sleman-Tridadi"
"6290","Tridadi","Sleman","Sleman",770,15,41,0,"2014-10-13","Sleman-Sleman-Tridadi"
"6291","Tridadi","Sleman","Sleman",746,15,45,0,"2014-11-10","Sleman-Sleman-Tridadi"
"6292","Tridadi","Sleman","Sleman",743,15,4,0,"2014-01-27","Sleman-Sleman-Tridadi"
"6293","Trihanggo","Sleman","Gamping",3817,74,37,0,"2014-09-15","Sleman-Gamping-Trihanggo"
"6294","Trihanggo","Sleman","Gamping",3838,74,25,0,"2014-06-23","Sleman-Gamping-Trihanggo"
"6295","Trihanggo","Sleman","Gamping",3815,74,34,0,"2014-08-25","Sleman-Gamping-Trihanggo"
"6296","Trihanggo","Sleman","Gamping",3816,74,13,1,"2014-03-31","Sleman-Gamping-Trihanggo"
"6297","Trihanggo","Sleman","Gamping",3842,74,39,0,"2014-09-29","Sleman-Gamping-Trihanggo"
"6298","Trihanggo","Sleman","Gamping",3839,74,33,0,"2014-08-18","Sleman-Gamping-Trihanggo"
"6299","Trihanggo","Sleman","Gamping",3840,74,46,0,"2014-11-17","Sleman-Gamping-Trihanggo"
"6300","Trihanggo","Sleman","Gamping",3841,74,23,0,"2014-06-09","Sleman-Gamping-Trihanggo"
"6301","Trihanggo","Sleman","Gamping",3837,74,38,0,"2014-09-22","Sleman-Gamping-Trihanggo"
"6302","Trihanggo","Sleman","Gamping",3843,74,50,0,"2014-12-15","Sleman-Gamping-Trihanggo"
"6303","Trihanggo","Sleman","Gamping",3797,74,11,0,"2014-03-17","Sleman-Gamping-Trihanggo"
"6304","Trihanggo","Sleman","Gamping",3812,74,1,0,"2014-01-06","Sleman-Gamping-Trihanggo"
"6305","Trihanggo","Sleman","Gamping",3813,74,4,1,"2014-01-27","Sleman-Gamping-Trihanggo"
"6306","Trihanggo","Sleman","Gamping",3810,74,3,0,"2014-01-20","Sleman-Gamping-Trihanggo"
"6307","Trihanggo","Sleman","Gamping",3811,74,52,0,"2014-12-29","Sleman-Gamping-Trihanggo"
"6308","Trihanggo","Sleman","Gamping",3829,74,10,0,"2014-03-10","Sleman-Gamping-Trihanggo"
"6309","Trihanggo","Sleman","Gamping",3830,74,2,0,"2014-01-13","Sleman-Gamping-Trihanggo"
"6310","Trihanggo","Sleman","Gamping",3814,74,22,0,"2014-06-02","Sleman-Gamping-Trihanggo"
"6311","Trihanggo","Sleman","Gamping",3828,74,15,0,"2014-04-14","Sleman-Gamping-Trihanggo"
"6312","Trihanggo","Sleman","Gamping",3835,74,14,0,"2014-04-07","Sleman-Gamping-Trihanggo"
"6313","Trihanggo","Sleman","Gamping",3836,74,49,0,"2014-12-08","Sleman-Gamping-Trihanggo"
"6314","Trihanggo","Sleman","Gamping",3809,74,40,0,"2014-10-06","Sleman-Gamping-Trihanggo"
"6315","Trihanggo","Sleman","Gamping",3823,74,30,0,"2014-07-28","Sleman-Gamping-Trihanggo"
"6316","Trihanggo","Sleman","Gamping",3824,74,44,0,"2014-11-03","Sleman-Gamping-Trihanggo"
"6317","Trihanggo","Sleman","Gamping",3825,74,36,0,"2014-09-08","Sleman-Gamping-Trihanggo"
"6318","Trihanggo","Sleman","Gamping",3826,74,9,1,"2014-03-03","Sleman-Gamping-Trihanggo"
"6319","Trihanggo","Sleman","Gamping",3827,74,18,0,"2014-05-05","Sleman-Gamping-Trihanggo"
"6320","Trihanggo","Sleman","Gamping",3801,74,19,0,"2014-05-12","Sleman-Gamping-Trihanggo"
"6321","Trihanggo","Sleman","Gamping",3802,74,16,1,"2014-04-21","Sleman-Gamping-Trihanggo"
"6322","Trihanggo","Sleman","Gamping",3844,74,47,0,"2014-11-24","Sleman-Gamping-Trihanggo"
"6323","Trihanggo","Sleman","Gamping",3831,74,42,1,"2014-10-20","Sleman-Gamping-Trihanggo"
"6324","Trihanggo","Sleman","Gamping",3834,74,32,0,"2014-08-11","Sleman-Gamping-Trihanggo"
"6325","Trihanggo","Sleman","Gamping",3833,74,51,0,"2014-12-22","Sleman-Gamping-Trihanggo"
"6326","Trihanggo","Sleman","Gamping",3848,74,7,1,"2014-02-17","Sleman-Gamping-Trihanggo"
"6327","Trihanggo","Sleman","Gamping",3808,74,8,0,"2014-02-24","Sleman-Gamping-Trihanggo"
"6328","Trihanggo","Sleman","Gamping",3822,74,20,0,"2014-05-19","Sleman-Gamping-Trihanggo"
"6329","Trihanggo","Sleman","Gamping",3832,74,41,0,"2014-10-13","Sleman-Gamping-Trihanggo"
"6330","Trihanggo","Sleman","Gamping",3798,74,28,0,"2014-07-14","Sleman-Gamping-Trihanggo"
"6331","Trihanggo","Sleman","Gamping",3799,74,21,0,"2014-05-26","Sleman-Gamping-Trihanggo"
"6332","Trihanggo","Sleman","Gamping",3800,74,5,1,"2014-02-03","Sleman-Gamping-Trihanggo"
"6333","Trihanggo","Sleman","Gamping",3803,74,26,0,"2014-06-30","Sleman-Gamping-Trihanggo"
"6334","Trihanggo","Sleman","Gamping",3847,74,6,0,"2014-02-10","Sleman-Gamping-Trihanggo"
"6335","Trihanggo","Sleman","Gamping",3820,74,24,0,"2014-06-16","Sleman-Gamping-Trihanggo"
"6336","Trihanggo","Sleman","Gamping",3845,74,48,0,"2014-12-01","Sleman-Gamping-Trihanggo"
"6337","Trihanggo","Sleman","Gamping",3807,74,27,0,"2014-07-07","Sleman-Gamping-Trihanggo"
"6338","Trihanggo","Sleman","Gamping",3818,74,45,0,"2014-11-10","Sleman-Gamping-Trihanggo"
"6339","Trihanggo","Sleman","Gamping",3819,74,35,0,"2014-09-01","Sleman-Gamping-Trihanggo"
"6340","Trihanggo","Sleman","Gamping",3821,74,43,0,"2014-10-27","Sleman-Gamping-Trihanggo"
"6341","Trihanggo","Sleman","Gamping",3805,74,12,0,"2014-03-24","Sleman-Gamping-Trihanggo"
"6342","Trihanggo","Sleman","Gamping",3804,74,29,0,"2014-07-21","Sleman-Gamping-Trihanggo"
"6343","Trihanggo","Sleman","Gamping",3806,74,17,0,"2014-04-28","Sleman-Gamping-Trihanggo"
"6344","Trihanggo","Sleman","Gamping",3846,74,31,0,"2014-08-04","Sleman-Gamping-Trihanggo"
"6345","Triharjo","Sleman","Sleman",701,14,28,0,"2014-07-14","Sleman-Sleman-Triharjo"
"6346","Triharjo","Sleman","Sleman",723,14,34,0,"2014-08-25","Sleman-Sleman-Triharjo"
"6347","Triharjo","Sleman","Sleman",695,14,8,0,"2014-02-24","Sleman-Sleman-Triharjo"
"6348","Triharjo","Sleman","Sleman",702,14,15,0,"2014-04-14","Sleman-Sleman-Triharjo"
"6349","Triharjo","Sleman","Sleman",700,14,27,0,"2014-07-07","Sleman-Sleman-Triharjo"
"6350","Triharjo","Sleman","Sleman",699,14,35,0,"2014-09-01","Sleman-Sleman-Triharjo"
"6351","Triharjo","Sleman","Sleman",696,14,11,0,"2014-03-17","Sleman-Sleman-Triharjo"
"6352","Triharjo","Sleman","Sleman",697,14,43,0,"2014-10-27","Sleman-Sleman-Triharjo"
"6353","Triharjo","Sleman","Sleman",722,14,49,0,"2014-12-08","Sleman-Sleman-Triharjo"
"6354","Triharjo","Sleman","Sleman",694,14,4,0,"2014-01-27","Sleman-Sleman-Triharjo"
"6355","Triharjo","Sleman","Sleman",714,14,44,0,"2014-11-03","Sleman-Sleman-Triharjo"
"6356","Triharjo","Sleman","Sleman",715,14,17,0,"2014-04-28","Sleman-Sleman-Triharjo"
"6357","Triharjo","Sleman","Sleman",698,14,19,0,"2014-05-12","Sleman-Sleman-Triharjo"
"6358","Triharjo","Sleman","Sleman",712,14,1,2,"2014-01-06","Sleman-Sleman-Triharjo"
"6359","Triharjo","Sleman","Sleman",709,14,51,0,"2014-12-22","Sleman-Sleman-Triharjo"
"6360","Triharjo","Sleman","Sleman",710,14,40,0,"2014-10-06","Sleman-Sleman-Triharjo"
"6361","Triharjo","Sleman","Sleman",711,14,13,0,"2014-03-31","Sleman-Sleman-Triharjo"
"6362","Triharjo","Sleman","Sleman",716,14,26,0,"2014-06-30","Sleman-Sleman-Triharjo"
"6363","Triharjo","Sleman","Sleman",713,14,25,0,"2014-06-23","Sleman-Sleman-Triharjo"
"6364","Triharjo","Sleman","Sleman",727,14,48,0,"2014-12-01","Sleman-Sleman-Triharjo"
"6365","Triharjo","Sleman","Sleman",728,14,42,0,"2014-10-20","Sleman-Sleman-Triharjo"
"6366","Triharjo","Sleman","Sleman",721,14,36,0,"2014-09-08","Sleman-Sleman-Triharjo"
"6367","Triharjo","Sleman","Sleman",678,14,46,0,"2014-11-17","Sleman-Sleman-Triharjo"
"6368","Triharjo","Sleman","Sleman",679,14,22,0,"2014-06-02","Sleman-Sleman-Triharjo"
"6369","Triharjo","Sleman","Sleman",680,14,29,0,"2014-07-21","Sleman-Sleman-Triharjo"
"6370","Triharjo","Sleman","Sleman",724,14,52,0,"2014-12-29","Sleman-Sleman-Triharjo"
"6371","Triharjo","Sleman","Sleman",725,14,37,0,"2014-09-15","Sleman-Sleman-Triharjo"
"6372","Triharjo","Sleman","Sleman",726,14,24,0,"2014-06-16","Sleman-Sleman-Triharjo"
"6373","Triharjo","Sleman","Sleman",683,14,6,1,"2014-02-10","Sleman-Sleman-Triharjo"
"6374","Triharjo","Sleman","Sleman",684,14,3,0,"2014-01-20","Sleman-Sleman-Triharjo"
"6375","Triharjo","Sleman","Sleman",685,14,23,0,"2014-06-09","Sleman-Sleman-Triharjo"
"6376","Triharjo","Sleman","Sleman",717,14,50,0,"2014-12-15","Sleman-Sleman-Triharjo"
"6377","Triharjo","Sleman","Sleman",718,14,16,0,"2014-04-21","Sleman-Sleman-Triharjo"
"6378","Triharjo","Sleman","Sleman",720,14,32,0,"2014-08-11","Sleman-Sleman-Triharjo"
"6379","Triharjo","Sleman","Sleman",677,14,12,0,"2014-03-24","Sleman-Sleman-Triharjo"
"6380","Triharjo","Sleman","Sleman",692,14,21,0,"2014-05-26","Sleman-Sleman-Triharjo"
"6381","Triharjo","Sleman","Sleman",693,14,10,0,"2014-03-10","Sleman-Sleman-Triharjo"
"6382","Triharjo","Sleman","Sleman",708,14,18,0,"2014-05-05","Sleman-Sleman-Triharjo"
"6383","Triharjo","Sleman","Sleman",719,14,5,1,"2014-02-03","Sleman-Sleman-Triharjo"
"6384","Triharjo","Sleman","Sleman",681,14,30,0,"2014-07-28","Sleman-Sleman-Triharjo"
"6385","Triharjo","Sleman","Sleman",682,14,7,1,"2014-02-17","Sleman-Sleman-Triharjo"
"6386","Triharjo","Sleman","Sleman",703,14,9,0,"2014-03-03","Sleman-Sleman-Triharjo"
"6387","Triharjo","Sleman","Sleman",687,14,20,0,"2014-05-19","Sleman-Sleman-Triharjo"
"6388","Triharjo","Sleman","Sleman",705,14,33,0,"2014-08-18","Sleman-Sleman-Triharjo"
"6389","Triharjo","Sleman","Sleman",686,14,39,0,"2014-09-29","Sleman-Sleman-Triharjo"
"6390","Triharjo","Sleman","Sleman",707,14,2,2,"2014-01-13","Sleman-Sleman-Triharjo"
"6391","Triharjo","Sleman","Sleman",691,14,31,0,"2014-08-04","Sleman-Sleman-Triharjo"
"6392","Triharjo","Sleman","Sleman",704,14,41,0,"2014-10-13","Sleman-Sleman-Triharjo"
"6393","Triharjo","Sleman","Sleman",706,14,45,0,"2014-11-10","Sleman-Sleman-Triharjo"
"6394","Triharjo","Sleman","Sleman",690,14,38,0,"2014-09-22","Sleman-Sleman-Triharjo"
"6395","Triharjo","Sleman","Sleman",689,14,14,0,"2014-04-07","Sleman-Sleman-Triharjo"
"6396","Triharjo","Sleman","Sleman",688,14,47,0,"2014-11-24","Sleman-Sleman-Triharjo"
"6397","Trimulyo","Sleman","Sleman",816,16,34,0,"2014-08-25","Sleman-Sleman-Trimulyo"
"6398","Trimulyo","Sleman","Sleman",817,16,47,0,"2014-11-24","Sleman-Sleman-Trimulyo"
"6399","Trimulyo","Sleman","Sleman",821,16,39,0,"2014-09-29","Sleman-Sleman-Trimulyo"
"6400","Trimulyo","Sleman","Sleman",822,16,30,0,"2014-07-28","Sleman-Sleman-Trimulyo"
"6401","Trimulyo","Sleman","Sleman",801,16,46,0,"2014-11-17","Sleman-Sleman-Trimulyo"
"6402","Trimulyo","Sleman","Sleman",831,16,49,0,"2014-12-08","Sleman-Sleman-Trimulyo"
"6403","Trimulyo","Sleman","Sleman",819,16,43,0,"2014-10-27","Sleman-Sleman-Trimulyo"
"6404","Trimulyo","Sleman","Sleman",804,16,21,0,"2014-05-26","Sleman-Sleman-Trimulyo"
"6405","Trimulyo","Sleman","Sleman",805,16,45,0,"2014-11-10","Sleman-Sleman-Trimulyo"
"6406","Trimulyo","Sleman","Sleman",832,16,18,0,"2014-05-05","Sleman-Sleman-Trimulyo"
"6407","Trimulyo","Sleman","Sleman",820,16,41,0,"2014-10-13","Sleman-Sleman-Trimulyo"
"6408","Trimulyo","Sleman","Sleman",823,16,29,0,"2014-07-21","Sleman-Sleman-Trimulyo"
"6409","Trimulyo","Sleman","Sleman",824,16,42,0,"2014-10-20","Sleman-Sleman-Trimulyo"
"6410","Trimulyo","Sleman","Sleman",781,16,23,0,"2014-06-09","Sleman-Sleman-Trimulyo"
"6411","Trimulyo","Sleman","Sleman",818,16,50,0,"2014-12-15","Sleman-Sleman-Trimulyo"
"6412","Trimulyo","Sleman","Sleman",799,16,36,0,"2014-09-08","Sleman-Sleman-Trimulyo"
"6413","Trimulyo","Sleman","Sleman",800,16,12,0,"2014-03-24","Sleman-Sleman-Trimulyo"
"6414","Trimulyo","Sleman","Sleman",814,16,25,0,"2014-06-23","Sleman-Sleman-Trimulyo"
"6415","Trimulyo","Sleman","Sleman",782,16,52,0,"2014-12-29","Sleman-Sleman-Trimulyo"
"6416","Trimulyo","Sleman","Sleman",803,16,15,0,"2014-04-14","Sleman-Sleman-Trimulyo"
"6417","Trimulyo","Sleman","Sleman",789,16,6,0,"2014-02-10","Sleman-Sleman-Trimulyo"
"6418","Trimulyo","Sleman","Sleman",790,16,10,0,"2014-03-10","Sleman-Sleman-Trimulyo"
"6419","Trimulyo","Sleman","Sleman",802,16,7,0,"2014-02-17","Sleman-Sleman-Trimulyo"
"6420","Trimulyo","Sleman","Sleman",807,16,40,0,"2014-10-06","Sleman-Sleman-Trimulyo"
"6421","Trimulyo","Sleman","Sleman",808,16,38,0,"2014-09-22","Sleman-Sleman-Trimulyo"
"6422","Trimulyo","Sleman","Sleman",809,16,51,0,"2014-12-22","Sleman-Sleman-Trimulyo"
"6423","Trimulyo","Sleman","Sleman",806,16,24,0,"2014-06-16","Sleman-Sleman-Trimulyo"
"6424","Trimulyo","Sleman","Sleman",811,16,1,0,"2014-01-06","Sleman-Sleman-Trimulyo"
"6425","Trimulyo","Sleman","Sleman",812,16,3,0,"2014-01-20","Sleman-Sleman-Trimulyo"
"6426","Trimulyo","Sleman","Sleman",813,16,44,0,"2014-11-03","Sleman-Sleman-Trimulyo"
"6427","Trimulyo","Sleman","Sleman",828,16,16,0,"2014-04-21","Sleman-Sleman-Trimulyo"
"6428","Trimulyo","Sleman","Sleman",815,16,37,0,"2014-09-15","Sleman-Sleman-Trimulyo"
"6429","Trimulyo","Sleman","Sleman",830,16,9,1,"2014-03-03","Sleman-Sleman-Trimulyo"
"6430","Trimulyo","Sleman","Sleman",788,16,28,0,"2014-07-14","Sleman-Sleman-Trimulyo"
"6431","Trimulyo","Sleman","Sleman",794,16,2,0,"2014-01-13","Sleman-Sleman-Trimulyo"
"6432","Trimulyo","Sleman","Sleman",791,16,20,0,"2014-05-19","Sleman-Sleman-Trimulyo"
"6433","Trimulyo","Sleman","Sleman",792,16,13,0,"2014-03-31","Sleman-Sleman-Trimulyo"
"6434","Trimulyo","Sleman","Sleman",793,16,33,0,"2014-08-18","Sleman-Sleman-Trimulyo"
"6435","Trimulyo","Sleman","Sleman",827,16,8,2,"2014-02-24","Sleman-Sleman-Trimulyo"
